time,position,velocity,current,reference,voltage
20.71,0.00899999634997104,1.30615978929791e-07,0.202144669305676,0.009,2.02144723797256
20.72,0.00899999906818221,3.22995389449414e-08,0.202144688566063,0.009,2.02144711253253
20.73,0.00900000379269782,-1.39514340378622e-07,0.202144717005784,0.009,2.02144692223294
20.74,0.00900000763804226,-2.79515468213307e-07,0.202144739289262,0.009,2.02144677210189
20.75,0.00900000672449685,-2.46196793724809e-07,0.202144734311256,0.009,2.02144680602964
20.76,0.0090000034300917,-1.26808074330691e-07,0.202144712222044,0.009,2.02144695115705
20.77,0.00900000055091635,-2.26699531958291e-08,0.202144691819389,0.009,2.02144708403475
20.78,0.00899999892008828,3.65337399422589e-08,0.202144681440809,0.009,2.02144715281502
20.79,0.00899999884706797,3.98140084272708e-08,0.20214468438372,0.009,2.02144713713554
20.8,0.00900000011765898,-5.1233113157269e-09,0.202144698905445,0.009,2.02144704811941
20.81,0.00900000199400785,-7.1877549780323e-08,0.202144718223208,0.009,2.02144692837516
20.82,0.00900000321460416,-1.15353204378839e-07,0.202144730514138,0.009,2.02144685199671
20.83,0.00900000228653507,-8.24975132739355e-08,0.202144720082716,0.009,2.02144691604956
20.84,0.00900000005584478,-4.5929644160594e-09,0.202144689234419,0.009,2.02144710180042
20.85,0.00899999775846917,7.536888002235e-08,0.202144655993412,0.009,2.02144730119949
20.86,0.00899999618034285,1.30385991440689e-07,0.202144633642589,0.009,2.02144743551136
20.87,0.00899999577962785,1.44722777969825e-07,0.20214462995387,0.009,2.02144745867944
20.88,0.00899999668671356,1.13910084471964e-07,0.20214464718821,0.009,2.02144735732595
20.89,0.00899999870421675,4.47451925406869e-08,0.202144682095591,0.009,2.02144715075192
20.9,0.0090000013069816,-4.47081794990095e-08,0.202144725915028,0.009,2.02144689093719
20.91,0.00900000364207963,-1.25119876590717e-07,0.202144764374565,0.009,2.02144666254042
20.92,0.00900000452880976,-1.55893306946726e-07,0.202144777691276,0.009,2.02144658289907
20.93,0.00900000337766271,-1.16662970444358e-07,0.202144756508223,0.009,2.02144670773329
20.94,0.00900000238988436,-8.28272521543886e-08,0.202144739267376,0.009,2.02144680969882
20.95,0.00900000168942378,-5.87373798548912e-08,0.202144727561376,0.009,2.02144687914297
